StartController,controller starts
ControllerExecution,Begin#NewStatsIn$1370115482.477286$61$2$184#AddNewDataToBuffer$1370115482.477297$61$2$184#NewStatsIn$1370115482.502603$61$2$184#AddNewDataToBuffer$1370115482.502613$61$2$184#ReleaseBuffer$1370115482.502619$61$2$184#StartRunGo$1370115482.502713$61$2#DoneRunGo$1370115482.502775$61$2
ControllerExecution,Begin#NewStatsIn$1370115485.476163$61$2$185#AddNewDataToBuffer$1370115485.476175$61$2$185#NewStatsIn$1370115488.468158$61$2$185#AddNewDataToBuffer$1370115488.468169$61$2$185#ReleaseBuffer$1370115488.468175$61$2$185#StartRunGo$1370115488.468277$61$2#DoneRunGo$1370115488.468343$61$2
ControllerExecution,Begin#NewStatsIn$1370115488.476835$61$2$186#AddNewDataToBuffer$1370115488.476846$61$2$186#NewStatsIn$1370115488.502335$61$2$186#AddNewDataToBuffer$1370115488.502346$61$2$186#ReleaseBuffer$1370115488.502351$61$2$186#StartRunGo$1370115488.502453$61$2#DoneRunGo$1370115488.502516$61$2
ControllerExecution,Begin#NewStatsIn$1370115491.476969$61$2$187#AddNewDataToBuffer$1370115491.476979$61$2$187#NewStatsIn$1370115491.500903$61$2$187#AddNewDataToBuffer$1370115491.500913$61$2$187#ReleaseBuffer$1370115491.500919$61$2$187#StartRunGo$1370115491.501017$61$2#DoneRunGo$1370115491.501078$61$2
ControllerExecution,Begin#NewStatsIn$1370115494.477123$61$2$188#AddNewDataToBuffer$1370115494.477134$61$2$188#NewStatsIn$1370115494.502800$61$2$188#AddNewDataToBuffer$1370115494.502811$61$2$188#ReleaseBuffer$1370115494.502817$61$2$188#StartRunGo$1370115494.502918$61$2#DoneRunGo$1370115494.502978$61$2
ControllerExecution,Begin#NewStatsIn$1370115497.477457$61$2$189#AddNewDataToBuffer$1370115497.477468$61$2$189#NewStatsIn$1370115497.502651$61$2$189#AddNewDataToBuffer$1370115497.502661$61$2$189#ReleaseBuffer$1370115497.502667$61$2$189#StartRunGo$1370115497.502766$61$2#DoneRunGo$1370115497.502827$61$2
ControllerExecution,Begin#NewStatsIn$1370115500.477518$61$2$190#AddNewDataToBuffer$1370115500.477529$61$2$190#NewStatsIn$1370115500.503805$61$2$190#AddNewDataToBuffer$1370115500.503816$61$2$190#ReleaseBuffer$1370115500.503821$61$2$190#StartRunGo$1370115500.503920$61$2#DoneRunGo$1370115500.503981$61$2
ControllerExecution,Begin#NewStatsIn$1370115503.476219$61$2$191#AddNewDataToBuffer$1370115503.476230$61$2$191#NewStatsIn$1370115503.502631$61$2$191#AddNewDataToBuffer$1370115503.502642$61$2$191#ReleaseBuffer$1370115503.502647$61$2$191#StartRunGo$1370115503.502746$61$2#DoneRunGo$1370115503.502806$61$2
ControllerExecution,Begin#NewStatsIn$1370115506.478986$61$2$192#AddNewDataToBuffer$1370115506.478997$61$2$192#NewStatsIn$1370115506.504307$61$2$192#AddNewDataToBuffer$1370115506.504318$61$2$192#ReleaseBuffer$1370115506.504323$61$2$192#StartRunGo$1370115506.504424$61$2#DoneRunGo$1370115506.504487$61$2
ControllerExecution,Begin#NewStatsIn$1370115509.478346$61$2$193#AddNewDataToBuffer$1370115509.478357$61$2$193#NewStatsIn$1370115509.503216$61$2$193#AddNewDataToBuffer$1370115509.503226$61$2$193#ReleaseBuffer$1370115509.503232$61$2$193#StartRunGo$1370115509.503336$61$2#DoneRunGo$1370115509.503396$61$2
ControllerExecution,Begin#NewStatsIn$1370115512.476518$61$2$194#AddNewDataToBuffer$1370115512.476528$61$2$194#NewStatsIn$1370115512.504441$61$2$194#AddNewDataToBuffer$1370115512.504452$61$2$194#ReleaseBuffer$1370115512.504457$61$2$194#StartRunGo$1370115512.504556$61$2#DoneRunGo$1370115512.504616$61$2
ControllerExecution,Begin#NewStatsIn$1370115515.476611$61$2$195#AddNewDataToBuffer$1370115515.476622$61$2$195#NewStatsIn$1370115515.502426$61$2$195#AddNewDataToBuffer$1370115515.502437$61$2$195#ReleaseBuffer$1370115515.502442$61$2$195#StartRunGo$1370115515.502543$61$2#DoneRunGo$1370115515.502794$61$2
ControllerExecution,Begin#NewStatsIn$1370115518.477139$61$2$196#AddNewDataToBuffer$1370115518.477149$61$2$196#NewStatsIn$1370115518.504224$61$2$196#AddNewDataToBuffer$1370115518.504235$61$2$196#ReleaseBuffer$1370115518.504240$61$2$196#StartRunGo$1370115518.504340$61$2#DoneRunGo$1370115518.504596$61$2
ControllerExecution,Begin#NewStatsIn$1370115521.476837$61$2$197#AddNewDataToBuffer$1370115521.476847$61$2$197#NewStatsIn$1370115521.503241$61$2$197#AddNewDataToBuffer$1370115521.503251$61$2$197#ReleaseBuffer$1370115521.503257$61$2$197#StartRunGo$1370115521.503368$61$2#DoneRunGo$1370115521.503632$61$2
ControllerExecution,Begin#NewStatsIn$1370115524.478131$61$2$198#AddNewDataToBuffer$1370115524.478142$61$2$198#NewStatsIn$1370115524.504230$61$2$198#AddNewDataToBuffer$1370115524.504240$61$2$198#ReleaseBuffer$1370115524.504246$61$2$198#StartRunGo$1370115524.504347$61$2#DoneRunGo$1370115524.504412$61$2
ControllerExecution,Begin#NewStatsIn$1370115527.477868$61$2$199#AddNewDataToBuffer$1370115527.477879$61$2$199#NewStatsIn$1370115527.503896$61$2$199#AddNewDataToBuffer$1370115527.503907$61$2$199#ReleaseBuffer$1370115527.503912$61$2$199#StartRunGo$1370115527.504012$61$2#DoneRunGo$1370115527.504076$61$2
ControllerExecution,Begin#NewStatsIn$1370115530.477629$61$2$200#AddNewDataToBuffer$1370115530.477640$61$2$200#NewStatsIn$1370115530.505420$61$2$200#AddNewDataToBuffer$1370115530.505430$61$2$200#ReleaseBuffer$1370115530.505436$61$2$200#StartRunGo$1370115530.505535$61$2#DoneRunGo$1370115530.505597$61$2
ControllerExecution,Begin#NewStatsIn$1370115533.477565$61$2$201#AddNewDataToBuffer$1370115533.477577$61$2$201#NewStatsIn$1370115533.503954$61$2$201#AddNewDataToBuffer$1370115533.503965$61$2$201#ReleaseBuffer$1370115533.503970$61$2$201#StartRunGo$1370115533.504070$61$2#DoneRunGo$1370115533.504132$61$2
ControllerExecution,Begin#NewStatsIn$1370115536.478536$61$2$202#AddNewDataToBuffer$1370115536.478548$61$2$202#NewStatsIn$1370115536.503528$61$2$202#AddNewDataToBuffer$1370115536.503539$61$2$202#ReleaseBuffer$1370115536.503544$61$2$202#StartRunGo$1370115536.503644$61$2#DoneRunGo$1370115536.503707$61$2
ControllerExecution,Begin#NewStatsIn$1370115539.476924$61$2$203#AddNewDataToBuffer$1370115539.476935$61$2$203#NewStatsIn$1370115539.504142$61$2$203#AddNewDataToBuffer$1370115539.504152$61$2$203#ReleaseBuffer$1370115539.504158$61$2$203#StartRunGo$1370115539.504257$61$2#DoneRunGo$1370115539.504321$61$2
ControllerExecution,Begin#NewStatsIn$1370115542.478408$61$2$204#AddNewDataToBuffer$1370115542.478418$61$2$204#NewStatsIn$1370115542.503943$61$2$204#AddNewDataToBuffer$1370115542.503953$61$2$204#ReleaseBuffer$1370115542.503959$61$2$204#StartRunGo$1370115542.504058$61$2#DoneRunGo$1370115542.504124$61$2
ControllerExecution,Begin#NewStatsIn$1370115545.477722$61$2$205#AddNewDataToBuffer$1370115545.477733$61$2$205#NewStatsIn$1370115545.504391$61$2$205#AddNewDataToBuffer$1370115545.504402$61$2$205#ReleaseBuffer$1370115545.504407$61$2$205#StartRunGo$1370115545.504508$61$2#DoneRunGo$1370115545.504574$61$2
ControllerExecution,Begin#NewStatsIn$1370115548.476687$61$2$206#AddNewDataToBuffer$1370115548.476698$61$2$206#NewStatsIn$1370115548.505521$61$2$206#AddNewDataToBuffer$1370115548.505531$61$2$206#ReleaseBuffer$1370115548.505537$61$2$206#StartRunGo$1370115548.505636$61$2#DoneRunGo$1370115548.505895$61$2
ControllerExecution,Begin#NewStatsIn$1370115551.477147$61$2$207#AddNewDataToBuffer$1370115551.477158$61$2$207#NewStatsIn$1370115551.504001$61$2$207#AddNewDataToBuffer$1370115551.504012$61$2$207#ReleaseBuffer$1370115551.504017$61$2$207#StartRunGo$1370115551.504116$61$2#DoneRunGo$1370115551.504180$61$2
ControllerExecution,Begin#NewStatsIn$1370115554.478785$61$2$208#AddNewDataToBuffer$1370115554.478796$61$2$208#NewStatsIn$1370115554.505533$61$2$208#AddNewDataToBuffer$1370115554.505544$61$2$208#ReleaseBuffer$1370115554.505549$61$2$208#StartRunGo$1370115554.505649$61$2#DoneRunGo$1370115554.505712$61$2
ControllerExecution,Begin#NewStatsIn$1370115557.477220$61$2$209#AddNewDataToBuffer$1370115557.477231$61$2$209#NewStatsIn$1370115557.505534$61$2$209#AddNewDataToBuffer$1370115557.505544$61$2$209#ReleaseBuffer$1370115557.505550$61$2$209#StartRunGo$1370115557.505650$61$2#DoneRunGo$1370115557.505905$61$2
ControllerExecution,Begin#NewStatsIn$1370115560.478188$61$2$210#AddNewDataToBuffer$1370115560.478198$61$2$210#NewStatsIn$1370115560.506463$61$2$210#AddNewDataToBuffer$1370115560.506474$61$2$210#ReleaseBuffer$1370115560.506479$61$2$210#StartRunGo$1370115560.506578$61$2#DoneRunGo$1370115560.506834$61$2
ControllerExecution,Begin#NewStatsIn$1370115563.477853$61$2$211#AddNewDataToBuffer$1370115563.477864$61$2$211#NewStatsIn$1370115563.506839$61$2$211#AddNewDataToBuffer$1370115563.506849$61$2$211#ReleaseBuffer$1370115563.506855$61$2$211#StartRunGo$1370115563.506954$61$2#DoneRunGo$1370115563.507015$61$2
ControllerExecution,Begin#NewStatsIn$1370115566.478585$61$2$212#AddNewDataToBuffer$1370115566.478596$61$2$212#NewStatsIn$1370115566.504554$61$2$212#AddNewDataToBuffer$1370115566.504565$61$2$212#ReleaseBuffer$1370115566.504570$61$2$212#StartRunGo$1370115566.504671$61$2#DoneRunGo$1370115566.504732$61$2
ControllerExecution,Begin#NewStatsIn$1370115569.477108$61$2$213#AddNewDataToBuffer$1370115569.477119$61$2$213#NewStatsIn$1370115569.507046$61$2$213#AddNewDataToBuffer$1370115569.507056$61$2$213#ReleaseBuffer$1370115569.507062$61$2$213#StartRunGo$1370115569.507161$61$2#DoneRunGo$1370115569.507221$61$2
ControllerExecution,Begin#NewStatsIn$1370115572.478893$61$2$214#AddNewDataToBuffer$1370115572.478904$61$2$214#NewStatsIn$1370115572.505036$61$2$214#AddNewDataToBuffer$1370115572.505047$61$2$214#ReleaseBuffer$1370115572.505052$61$2$214#StartRunGo$1370115572.505152$61$2#DoneRunGo$1370115572.505213$61$2
ControllerExecution,Begin#NewStatsIn$1370115575.478018$61$2$215#AddNewDataToBuffer$1370115575.478029$61$2$215#NewStatsIn$1370115575.506029$61$2$215#AddNewDataToBuffer$1370115575.506040$61$2$215#ReleaseBuffer$1370115575.506045$61$2$215#StartRunGo$1370115575.506147$61$2#DoneRunGo$1370115575.506207$61$2
ControllerExecution,Begin#NewStatsIn$1370115578.479498$61$2$216#AddNewDataToBuffer$1370115578.479509$61$2$216#NewStatsIn$1370115578.505233$61$2$216#AddNewDataToBuffer$1370115578.505244$61$2$216#ReleaseBuffer$1370115578.505249$61$2$216#StartRunGo$1370115578.505347$61$2#DoneRunGo$1370115578.505409$61$2
ControllerExecution,Begin#NewStatsIn$1370115581.478188$61$2$217#AddNewDataToBuffer$1370115581.478198$61$2$217#NewStatsIn$1370115581.506100$61$2$217#AddNewDataToBuffer$1370115581.506111$61$2$217#ReleaseBuffer$1370115581.506116$61$2$217#StartRunGo$1370115581.506215$61$2#DoneRunGo$1370115581.506276$61$2
ControllerExecution,Begin#NewStatsIn$1370115584.479816$61$2$218#AddNewDataToBuffer$1370115584.479827$61$2$218#NewStatsIn$1370115584.505393$61$2$218#AddNewDataToBuffer$1370115584.505404$61$2$218#ReleaseBuffer$1370115584.505410$61$2$218#StartRunGo$1370115584.505510$61$2#DoneRunGo$1370115584.505569$61$2
ControllerExecution,Begin#NewStatsIn$1370115587.480175$61$2$219#AddNewDataToBuffer$1370115587.480186$61$2$219#NewStatsIn$1370115587.507632$61$2$219#AddNewDataToBuffer$1370115587.507643$61$2$219#ReleaseBuffer$1370115587.507648$61$2$219#StartRunGo$1370115587.507749$61$2#DoneRunGo$1370115587.507809$61$2
ControllerExecution,Begin#NewStatsIn$1370115590.479718$61$2$220#AddNewDataToBuffer$1370115590.479729$61$2$220#NewStatsIn$1370115590.506192$61$2$220#AddNewDataToBuffer$1370115590.506203$61$2$220#ReleaseBuffer$1370115590.506208$61$2$220#StartRunGo$1370115590.506308$61$2#DoneRunGo$1370115590.506566$61$2
ControllerExecution,Begin#NewStatsIn$1370115593.477876$61$2$221#AddNewDataToBuffer$1370115593.477887$61$2$221#NewStatsIn$1370115593.505484$61$2$221#AddNewDataToBuffer$1370115593.505494$61$2$221#ReleaseBuffer$1370115593.505500$61$2$221#StartRunGo$1370115593.505600$61$2#DoneRunGo$1370115593.505857$61$2
ControllerExecution,Begin#NewStatsIn$1370115596.480118$61$2$222#AddNewDataToBuffer$1370115596.480130$61$2$222#NewStatsIn$1370115596.505502$61$2$222#AddNewDataToBuffer$1370115596.505513$61$2$222#ReleaseBuffer$1370115596.505518$61$2$222#StartRunGo$1370115596.505618$61$2#DoneRunGo$1370115596.505881$61$2
ControllerExecution,Begin#NewStatsIn$1370115599.479999$61$2$223#AddNewDataToBuffer$1370115599.480009$61$2$223#NewStatsIn$1370115599.508037$61$2$223#AddNewDataToBuffer$1370115599.508048$61$2$223#ReleaseBuffer$1370115599.508053$61$2$223#StartRunGo$1370115599.508152$61$2#DoneRunGo$1370115599.508415$61$2
ControllerExecution,Begin#NewStatsIn$1370115602.478372$61$2$224#AddNewDataToBuffer$1370115602.478382$61$2$224#NewStatsIn$1370115602.506605$61$2$224#AddNewDataToBuffer$1370115602.506615$61$2$224#ReleaseBuffer$1370115602.506620$61$2$224#StartRunGo$1370115602.506719$61$2#DoneRunGo$1370115602.506782$61$2
ControllerExecution,Begin#NewStatsIn$1370115605.479541$61$2$225#AddNewDataToBuffer$1370115605.479553$61$2$225#NewStatsIn$1370115605.506998$61$2$225#AddNewDataToBuffer$1370115605.507009$61$2$225#ReleaseBuffer$1370115605.507015$61$2$225#StartRunGo$1370115605.507118$61$2#DoneRunGo$1370115605.507181$61$2
ControllerExecution,Begin#NewStatsIn$1370115608.478440$61$2$226#AddNewDataToBuffer$1370115608.478451$61$2$226#NewStatsIn$1370115608.506831$61$2$226#AddNewDataToBuffer$1370115608.506842$61$2$226#ReleaseBuffer$1370115608.506847$61$2$226#StartRunGo$1370115608.506947$61$2#DoneRunGo$1370115608.507009$61$2
ControllerExecution,Begin#NewStatsIn$1370115611.480263$61$2$227#AddNewDataToBuffer$1370115611.480274$61$2$227#NewStatsIn$1370115611.507150$61$2$227#AddNewDataToBuffer$1370115611.507160$61$2$227#ReleaseBuffer$1370115611.507165$61$2$227#StartRunGo$1370115611.507265$61$2#DoneRunGo$1370115611.507327$61$2
ControllerExecution,Begin#NewStatsIn$1370115614.479428$61$2$228#AddNewDataToBuffer$1370115614.479439$61$2$228#NewStatsIn$1370115614.506570$61$2$228#AddNewDataToBuffer$1370115614.506581$61$2$228#ReleaseBuffer$1370115614.506586$61$2$228#StartRunGo$1370115614.506687$61$2#DoneRunGo$1370115614.506751$61$2
ControllerExecution,Begin#NewStatsIn$1370115617.479412$61$2$229#AddNewDataToBuffer$1370115617.479422$61$2$229#NewStatsIn$1370115617.508100$61$2$229#AddNewDataToBuffer$1370115617.508110$61$2$229#ReleaseBuffer$1370115617.508115$61$2$229#StartRunGo$1370115617.508215$61$2#DoneRunGo$1370115617.508279$61$2
ControllerExecution,Begin#NewStatsIn$1370115620.479031$61$2$230#AddNewDataToBuffer$1370115620.479042$61$2$230#NewStatsIn$1370115620.506068$61$2$230#AddNewDataToBuffer$1370115620.506079$61$2$230#ReleaseBuffer$1370115620.506084$61$2$230#StartRunGo$1370115620.506406$61$2#DoneRunGo$1370115620.506472$61$2
ControllerExecution,Begin#NewStatsIn$1370115623.488713$61$2$231#AddNewDataToBuffer$1370115623.488724$61$2$231#NewStatsIn$1370115623.506684$61$2$231#AddNewDataToBuffer$1370115623.506695$61$2$231#ReleaseBuffer$1370115623.506700$61$2$231#StartRunGo$1370115623.506799$61$2#DoneRunGo$1370115623.506864$61$2
ControllerExecution,Begin#NewStatsIn$1370115626.479305$61$2$232#AddNewDataToBuffer$1370115626.479316$61$2$232#NewStatsIn$1370115626.506696$61$2$232#AddNewDataToBuffer$1370115626.506707$61$2$232#ReleaseBuffer$1370115626.506712$61$2$232#StartRunGo$1370115626.506811$61$2#DoneRunGo$1370115626.506876$61$2
ControllerExecution,Begin#NewStatsIn$1370115629.479295$61$2$233#AddNewDataToBuffer$1370115629.479306$61$2$233#NewStatsIn$1370115629.507686$61$2$233#AddNewDataToBuffer$1370115629.507697$61$2$233#ReleaseBuffer$1370115629.507702$61$2$233#StartRunGo$1370115629.507801$61$2#DoneRunGo$1370115629.507865$61$2
ControllerExecution,Begin#NewStatsIn$1370115632.478754$61$2$234#AddNewDataToBuffer$1370115632.478765$61$2$234#NewStatsIn$1370115632.507106$61$2$234#AddNewDataToBuffer$1370115632.507117$61$2$234#ReleaseBuffer$1370115632.507122$61$2$234#StartRunGo$1370115632.507220$61$2#DoneRunGo$1370115632.507284$61$2
ControllerExecution,Begin#NewStatsIn$1370115635.480601$61$2$235#AddNewDataToBuffer$1370115635.480613$61$2$235#NewStatsIn$1370115635.507592$61$2$235#AddNewDataToBuffer$1370115635.507603$61$2$235#ReleaseBuffer$1370115635.507609$61$2$235#StartRunGo$1370115635.507708$61$2#DoneRunGo$1370115635.507960$61$2
ControllerExecution,Begin#NewStatsIn$1370115638.479364$61$2$236#AddNewDataToBuffer$1370115638.479375$61$2$236#NewStatsIn$1370115638.506668$61$2$236#AddNewDataToBuffer$1370115638.506679$61$2$236#ReleaseBuffer$1370115638.506684$61$2$236#StartRunGo$1370115638.506781$61$2#DoneRunGo$1370115638.506842$61$2
ControllerExecution,Begin#NewStatsIn$1370115641.481034$61$2$237#AddNewDataToBuffer$1370115641.481045$61$2$237#NewStatsIn$1370115641.506130$61$2$237#AddNewDataToBuffer$1370115641.506141$61$2$237#ReleaseBuffer$1370115641.506146$61$2$237#StartRunGo$1370115641.506245$61$2#DoneRunGo$1370115641.506305$61$2
ControllerExecution,Begin#NewStatsIn$1370115644.477960$61$2$238#AddNewDataToBuffer$1370115644.477972$61$2$238#NewStatsIn$1370115644.505941$61$2$238#AddNewDataToBuffer$1370115644.505952$61$2$238#ReleaseBuffer$1370115644.505957$61$2$238#StartRunGo$1370115644.506056$61$2#DoneRunGo$1370115644.506117$61$2
ControllerExecution,Begin#NewStatsIn$1370115647.481287$61$2$239#AddNewDataToBuffer$1370115647.481298$61$2$239#NewStatsIn$1370115647.506610$61$2$239#AddNewDataToBuffer$1370115647.506621$61$2$239#ReleaseBuffer$1370115647.506627$61$2$239#StartRunGo$1370115647.506726$61$2#DoneRunGo$1370115647.506787$61$2
ControllerExecution,Begin#NewStatsIn$1370115650.480702$61$2$240#AddNewDataToBuffer$1370115650.480713$61$2$240#NewStatsIn$1370115650.504667$61$2$240#AddNewDataToBuffer$1370115650.504678$61$2$240#ReleaseBuffer$1370115650.504683$61$2$240#StartRunGo$1370115650.504783$61$2#DoneRunGo$1370115650.504845$61$2
ControllerExecution,Begin#NewStatsIn$1370115653.480357$61$2$241#AddNewDataToBuffer$1370115653.480368$61$2$241#NewStatsIn$1370115653.506222$61$2$241#AddNewDataToBuffer$1370115653.506232$61$2$241#ReleaseBuffer$1370115653.506238$61$2$241#StartRunGo$1370115653.506335$61$2#DoneRunGo$1370115653.506396$61$2
ControllerExecution,Begin#NewStatsIn$1370115656.479767$61$2$242#AddNewDataToBuffer$1370115656.479778$61$2$242#NewStatsIn$1370115656.505039$61$2$242#AddNewDataToBuffer$1370115656.505050$61$2$242#ReleaseBuffer$1370115656.505055$61$2$242#StartRunGo$1370115656.505155$61$2#DoneRunGo$1370115656.505216$61$2
ControllerExecution,Begin#NewStatsIn$1370115659.481969$61$2$243#AddNewDataToBuffer$1370115659.481980$61$2$243#NewStatsIn$1370115659.506611$61$2$243#AddNewDataToBuffer$1370115659.506622$61$2$243#ReleaseBuffer$1370115659.506627$61$2$243#StartRunGo$1370115659.506726$61$2#DoneRunGo$1370115659.506786$61$2
ControllerExecution,Begin#NewStatsIn$1370115662.480488$61$2$244#AddNewDataToBuffer$1370115662.480499$61$2$244#NewStatsIn$1370115662.505071$61$2$244#AddNewDataToBuffer$1370115662.505081$61$2$244#ReleaseBuffer$1370115662.505086$61$2$244#StartRunGo$1370115662.505185$61$2#DoneRunGo$1370115662.505244$61$2
ControllerExecution,Begin#NewStatsIn$1370115665.482108$61$2$245#AddNewDataToBuffer$1370115665.482119$61$2$245#NewStatsIn$1370115665.503561$61$2$245#AddNewDataToBuffer$1370115665.503572$61$2$245#ReleaseBuffer$1370115665.503578$61$2$245#StartRunGo$1370115665.503678$61$2#DoneRunGo$1370115665.503939$61$2
ControllerExecution,Begin#NewStatsIn$1370115668.479879$61$2$246#AddNewDataToBuffer$1370115668.479889$61$2$246#NewStatsIn$1370115668.504121$61$2$246#AddNewDataToBuffer$1370115668.504131$61$2$246#ReleaseBuffer$1370115668.504137$61$2$246#StartRunGo$1370115668.504235$61$2#DoneRunGo$1370115668.504490$61$2
ControllerExecution,Begin#NewStatsIn$1370115671.481969$61$2$247#AddNewDataToBuffer$1370115671.481979$61$2$247#NewStatsIn$1370115671.503094$61$2$247#AddNewDataToBuffer$1370115671.503105$61$2$247#ReleaseBuffer$1370115671.503110$61$2$247#StartRunGo$1370115671.503246$61$2#DoneRunGo$1370115671.503504$61$2
ControllerExecution,Begin#NewStatsIn$1370115674.480820$61$2$248#AddNewDataToBuffer$1370115674.480831$61$2$248#NewStatsIn$1370115674.504352$61$2$248#AddNewDataToBuffer$1370115674.504363$61$2$248#ReleaseBuffer$1370115674.504369$61$2$248#StartRunGo$1370115674.504468$61$2#DoneRunGo$1370115674.504731$61$2
ControllerExecution,Begin#NewStatsIn$1370115677.481893$61$2$249#AddNewDataToBuffer$1370115677.481904$61$2$249#NewStatsIn$1370115677.504620$61$2$249#AddNewDataToBuffer$1370115677.504631$61$2$249#ReleaseBuffer$1370115677.504637$61$2$249#StartRunGo$1370115677.504735$61$2#DoneRunGo$1370115677.504996$61$2
ControllerExecution,Begin#NewStatsIn$1370115680.480503$61$2$250#AddNewDataToBuffer$1370115680.480514$61$2$250#NewStatsIn$1370115680.502861$61$2$250#AddNewDataToBuffer$1370115680.502871$61$2$250#ReleaseBuffer$1370115680.502876$61$2$250#StartRunGo$1370115680.502976$61$2#DoneRunGo$1370115680.503038$61$2
ControllerExecution,Begin#NewStatsIn$1370115683.481112$61$2$251#AddNewDataToBuffer$1370115683.481122$61$2$251#NewStatsIn$1370115683.503815$61$2$251#AddNewDataToBuffer$1370115683.503825$61$2$251#ReleaseBuffer$1370115683.503831$61$2$251#StartRunGo$1370115683.503932$61$2#DoneRunGo$1370115683.503993$61$2
ControllerExecution,Begin#NewStatsIn$1370115686.480332$61$2$252#AddNewDataToBuffer$1370115686.480343$61$2$252#NewStatsIn$1370115686.502837$61$2$252#AddNewDataToBuffer$1370115686.502847$61$2$252#ReleaseBuffer$1370115686.502853$61$2$252#StartRunGo$1370115686.502952$61$2#DoneRunGo$1370115686.503015$61$2
ControllerExecution,Begin#NewStatsIn$1370115689.481739$61$2$253#AddNewDataToBuffer$1370115689.481750$61$2$253#NewStatsIn$1370115689.503045$61$2$253#AddNewDataToBuffer$1370115689.503056$61$2$253#ReleaseBuffer$1370115689.503061$61$2$253#StartRunGo$1370115689.503165$61$2#DoneRunGo$1370115689.503425$61$2
ControllerExecution,Begin#NewStatsIn$1370115692.480703$61$2$254#AddNewDataToBuffer$1370115692.480714$61$2$254#NewStatsIn$1370115692.502909$61$2$254#AddNewDataToBuffer$1370115692.502919$61$2$254#ReleaseBuffer$1370115692.502924$61$2$254#StartRunGo$1370115692.503174$61$2#DoneRunGo$1370115692.503247$61$2
ControllerExecution,Begin#NewStatsIn$1370115695.482278$61$2$255#AddNewDataToBuffer$1370115695.482290$61$2$255#NewStatsIn$1370115695.502325$61$2$255#AddNewDataToBuffer$1370115695.502336$61$2$255#ReleaseBuffer$1370115695.502341$61$2$255#StartRunGo$1370115695.502442$61$2#DoneRunGo$1370115695.502507$61$2
ControllerExecution,Begin#NewStatsIn$1370115698.480432$61$2$256#AddNewDataToBuffer$1370115698.480443$61$2$256#NewStatsIn$1370115698.501832$61$2$256#AddNewDataToBuffer$1370115698.501842$61$2$256#ReleaseBuffer$1370115698.501848$61$2$256#StartRunGo$1370115698.501948$61$2#DoneRunGo$1370115698.502013$61$2
ControllerExecution,Begin#NewStatsIn$1370115701.479577$61$2$257#AddNewDataToBuffer$1370115701.479588$61$2$257#NewStatsIn$1370115701.501892$61$2$257#AddNewDataToBuffer$1370115701.501902$61$2$257#ReleaseBuffer$1370115701.501908$61$2$257#StartRunGo$1370115701.502007$61$2#DoneRunGo$1370115701.502264$61$2
ControllerExecution,Begin#NewStatsIn$1370115704.481207$61$2$258#AddNewDataToBuffer$1370115704.481219$61$2$258#NewStatsIn$1370115704.501062$61$2$258#AddNewDataToBuffer$1370115704.501072$61$2$258#ReleaseBuffer$1370115704.501078$61$2$258#StartRunGo$1370115704.501179$61$2#DoneRunGo$1370115704.501431$61$2
ControllerExecution,Begin#NewStatsIn$1370115707.481920$61$2$259#AddNewDataToBuffer$1370115707.481931$61$2$259#NewStatsIn$1370115707.499839$61$2$259#AddNewDataToBuffer$1370115707.499850$61$2$259#ReleaseBuffer$1370115707.499855$61$2$259#StartRunGo$1370115707.499955$61$2#DoneRunGo$1370115707.500019$61$2
ControllerExecution,Begin#NewStatsIn$1370115710.481171$61$2$260#AddNewDataToBuffer$1370115710.481183$61$2$260#NewStatsIn$1370115710.500446$61$2$260#AddNewDataToBuffer$1370115710.500457$61$2$260#ReleaseBuffer$1370115710.500462$61$2$260#StartRunGo$1370115710.500561$61$2#DoneRunGo$1370115710.500627$61$2
ControllerExecution,Begin#NewStatsIn$1370115713.481738$61$2$261#AddNewDataToBuffer$1370115713.481749$61$2$261#NewStatsIn$1370115713.499348$61$2$261#AddNewDataToBuffer$1370115713.499359$61$2$261#ReleaseBuffer$1370115713.499364$61$2$261#StartRunGo$1370115713.499464$61$2#DoneRunGo$1370115713.499526$61$2
ControllerExecution,Begin#NewStatsIn$1370115716.481711$61$2$262#AddNewDataToBuffer$1370115716.481722$61$2$262#NewStatsIn$1370115716.499454$61$2$262#AddNewDataToBuffer$1370115716.499465$61$2$262#ReleaseBuffer$1370115716.499471$61$2$262#StartRunGo$1370115716.499571$61$2#DoneRunGo$1370115716.499633$61$2
ControllerExecution,Begin#NewStatsIn$1370115719.482902$61$2$263#AddNewDataToBuffer$1370115719.482913$61$2$263#NewStatsIn$1370115719.498513$61$2$263#AddNewDataToBuffer$1370115719.498524$61$2$263#ReleaseBuffer$1370115719.498529$61$2$263#StartRunGo$1370115719.498630$61$2#DoneRunGo$1370115719.498693$61$2
ControllerExecution,Begin#NewStatsIn$1370115722.481510$61$2$264#AddNewDataToBuffer$1370115722.481521$61$2$264#NewStatsIn$1370115722.498723$61$2$264#AddNewDataToBuffer$1370115722.498734$61$2$264#ReleaseBuffer$1370115722.498740$61$2$264#StartRunGo$1370115722.498839$61$2#DoneRunGo$1370115722.498900$61$2
