StartController,controller starts
NetworkRun,Begin$1370951918.747819#DoneSchedule$1370951918.748167#StartRunGo$1370951918.776803$61$6#StartNetToCtrl$1370951918.776867$61$6$8#DoneNetToCtrl$1370951918.777812$61$6$8#DoneRunGo$1370951918.777829$61$6#StartRunGo$1370951918.923298$61$7#StartNetToCtrl$1370951918.923361$61$7$8#DoneNetToCtrl$1370951918.925672$61$7$8#DoneRunGo$1370951918.925700$61$7
NetworkRun,Begin$1370951919.844286#DoneSchedule$1370951919.852469#StartRunGo$1370951919.893406$61$6#StartNetToCtrl$1370951919.893456$61$6$9#DoneNetToCtrl$1370951919.894418$61$6$9#DoneRunGo$1370951919.894441$61$6#StartRunGo$1370951920.017954$61$7#StartNetToCtrl$1370951920.017995$61$7$9#DoneNetToCtrl$1370951920.018645$61$7$9#DoneRunGo$1370951920.018662$61$7
NetworkRun,Begin$1370951921.852075#DoneSchedule$1370951921.853165#StartRunGo$1370951921.888576$61$6#StartNetToCtrl$1370951921.888621$61$6$10#DoneNetToCtrl$1370951921.894572$61$6$10#DoneRunGo$1370951921.894600$61$6#StartRunGo$1370951921.995540$61$7#StartNetToCtrl$1370951921.995586$61$7$10#DoneNetToCtrl$1370951921.996491$61$7$10#DoneRunGo$1370951921.996513$61$7
NetworkRun,Begin$1370951923.844982#DoneSchedule$1370951923.851743#StartRunGo$1370951923.884986$61$6#StartNetToCtrl$1370951923.885033$61$6$11#DoneNetToCtrl$1370951923.893668$61$6$11#DoneRunGo$1370951923.893703$61$6#StartRunGo$1370951923.985005$61$7#StartNetToCtrl$1370951923.985050$61$7$11#DoneNetToCtrl$1370951923.985374$61$7$11#DoneRunGo$1370951923.985392$61$7
NetworkRun,Begin$1370951925.850414#DoneSchedule$1370951925.851086#StartRunGo$1370951925.873262$61$6#StartNetToCtrl$1370951925.873323$61$6$12#DoneNetToCtrl$1370951925.874355$61$6$12#DoneRunGo$1370951925.874376$61$6#StartRunGo$1370951925.997216$61$7#StartNetToCtrl$1370951925.997281$61$7$12#DoneNetToCtrl$1370951925.998507$61$7$12#DoneRunGo$1370951925.998533$61$7
NetworkRun,Begin$1370951927.844610#DoneSchedule$1370951927.845297#StartRunGo$1370951927.864201$61$6#StartNetToCtrl$1370951927.864242$61$6$13#DoneNetToCtrl$1370951927.865081$61$6$13#DoneRunGo$1370951927.865099$61$6#StartRunGo$1370951927.989015$61$7#StartNetToCtrl$1370951927.989063$61$7$13#DoneNetToCtrl$1370951927.990322$61$7$13#DoneRunGo$1370951927.990354$61$7
NetworkRun,Begin$1370951929.844630#DoneSchedule$1370951929.844946#StartRunGo$1370951929.860756$61$6#StartNetToCtrl$1370951929.860796$61$6$14#DoneNetToCtrl$1370951929.861719$61$6$14#DoneRunGo$1370951929.861740$61$6#StartRunGo$1370951929.953833$61$7#StartNetToCtrl$1370951929.953877$61$7$14#DoneNetToCtrl$1370951929.954786$61$7$14#DoneRunGo$1370951929.954807$61$7
NetworkRun,Begin$1370951931.844269#DoneSchedule$1370951931.844568#StartRunGo$1370951931.875328$61$6#StartNetToCtrl$1370951931.875378$61$6$15#DoneNetToCtrl$1370951931.880366$61$6$15#DoneRunGo$1370951931.880396$61$6#StartRunGo$1370951931.967647$61$7#StartNetToCtrl$1370951931.967702$61$7$15#DoneNetToCtrl$1370951931.968587$61$7$15#DoneRunGo$1370951931.968604$61$7
NetworkRun,Begin$1370951933.845024#DoneSchedule$1370951933.849347#StartRunGo$1370951933.876347$61$6#StartNetToCtrl$1370951933.876421$61$6$16#DoneNetToCtrl$1370951933.877590$61$6$16#DoneRunGo$1370951933.877611$61$6#StartRunGo$1370951934.005252$61$7#StartNetToCtrl$1370951934.005304$61$7$16#DoneNetToCtrl$1370951934.005785$61$7$16#DoneRunGo$1370951934.005803$61$7
NetworkRun,Begin$1370951935.848542#DoneSchedule$1370951935.848883#StartRunGo$1370951935.880609$61$6#StartNetToCtrl$1370951935.880660$61$6$17#DoneNetToCtrl$1370951935.882008$61$6$17#DoneRunGo$1370951935.882028$61$6#StartRunGo$1370951935.978650$61$7#StartNetToCtrl$1370951935.978703$61$7$17#DoneNetToCtrl$1370951935.979572$61$7$17#DoneRunGo$1370951935.979588$61$7
NetworkRun,Begin$1370951937.844287#DoneSchedule$1370951937.844630#StartRunGo$1370951937.857571$61$6#StartNetToCtrl$1370951937.857606$61$6$18#DoneNetToCtrl$1370951937.859882$61$6$18#DoneRunGo$1370951937.859906$61$6#StartRunGo$1370951937.937516$61$7#StartNetToCtrl$1370951937.937570$61$7$18#DoneNetToCtrl$1370951937.938502$61$7$18#DoneRunGo$1370951937.938526$61$7
NetworkRun,Begin$1370951939.844603#DoneSchedule$1370951939.847920#StartRunGo$1370951939.863075$61$6#StartNetToCtrl$1370951939.863114$61$6$19#DoneNetToCtrl$1370951939.863348$61$6$19#DoneRunGo$1370951939.863360$61$6#StartRunGo$1370951939.930866$61$7#StartNetToCtrl$1370951939.930902$61$7$19#DoneNetToCtrl$1370951939.931137$61$7$19#DoneRunGo$1370951939.931150$61$7
NetworkRun,Begin$1370951941.847577#DoneSchedule$1370951941.857287#StartRunGo$1370951941.903889$61$6#StartNetToCtrl$1370951941.903946$61$6$20#DoneNetToCtrl$1370951941.904934$61$6$20#DoneRunGo$1370951941.904966$61$6#StartRunGo$1370951941.984367$61$7#StartNetToCtrl$1370951941.984443$61$7$20#DoneNetToCtrl$1370951941.986865$61$7$20#DoneRunGo$1370951941.986904$61$7
NetworkRun,Begin$1370951943.853490#DoneSchedule$1370951943.853809#StartRunGo$1370951943.881402$61$6#StartNetToCtrl$1370951943.881452$61$6$21#DoneNetToCtrl$1370951943.881712$61$6$21#DoneRunGo$1370951943.881729$61$6#StartRunGo$1370951943.973738$61$7#StartNetToCtrl$1370951943.973819$61$7$21#DoneNetToCtrl$1370951943.976902$61$7$21#DoneRunGo$1370951943.976928$61$7
NetworkRun,Begin$1370951945.844260#DoneSchedule$1370951945.850938#StartRunGo$1370951945.904353$61$6#StartNetToCtrl$1370951945.904404$61$6$22#DoneNetToCtrl$1370951945.905404$61$6$22#DoneRunGo$1370951945.905429$61$6#StartRunGo$1370951946.002316$61$7#StartNetToCtrl$1370951946.002374$61$7$22#DoneNetToCtrl$1370951946.002766$61$7$22#DoneRunGo$1370951946.002782$61$7
NetworkRun,Begin$1370951947.850059#DoneSchedule$1370951947.854633#StartRunGo$1370951947.883351$61$6#StartNetToCtrl$1370951947.883397$61$6$23#DoneNetToCtrl$1370951947.884838$61$6$23#DoneRunGo$1370951947.884862$61$6#StartRunGo$1370951947.997184$61$7#StartNetToCtrl$1370951947.997232$61$7$23#DoneNetToCtrl$1370951947.998095$61$7$23#DoneRunGo$1370951947.998113$61$7
NetworkRun,Begin$1370951949.848813#DoneSchedule$1370951949.851496#StartRunGo$1370951949.890363$61$6#StartNetToCtrl$1370951949.890406$61$6$24#DoneNetToCtrl$1370951949.891323$61$6$24#DoneRunGo$1370951949.891343$61$6#StartRunGo$1370951949.969157$61$7#StartNetToCtrl$1370951949.969205$61$7$24#DoneNetToCtrl$1370951949.970105$61$7$24#DoneRunGo$1370951949.970123$61$7
NetworkRun,Begin$1370951951.846548#DoneSchedule$1370951951.847000#StartRunGo$1370951951.868446$61$6#StartNetToCtrl$1370951951.868497$61$6$25#DoneNetToCtrl$1370951951.870782$61$6$25#DoneRunGo$1370951951.870807$61$6#StartRunGo$1370951951.940508$61$7#StartNetToCtrl$1370951951.940547$61$7$25#DoneNetToCtrl$1370951951.941472$61$7$25#DoneRunGo$1370951951.941499$61$7
NetworkRun,Begin$1370951953.845972#DoneSchedule$1370951953.853347#StartRunGo$1370951953.876286$61$6#StartNetToCtrl$1370951953.876326$61$6$26#DoneNetToCtrl$1370951953.876586$61$6$26#DoneRunGo$1370951953.876601$61$6#StartRunGo$1370951953.980555$61$7#StartNetToCtrl$1370951953.980603$61$7$26#DoneNetToCtrl$1370951953.981503$61$7$26#DoneRunGo$1370951953.981519$61$7
NetworkRun,Begin$1370951955.851590#DoneSchedule$1370951955.851863#StartRunGo$1370951955.875945$61$6#StartNetToCtrl$1370951955.875998$61$6$27#DoneNetToCtrl$1370951955.876898$61$6$27#DoneRunGo$1370951955.876915$61$6#StartRunGo$1370951955.941402$61$7#StartNetToCtrl$1370951955.941452$61$7$27#DoneNetToCtrl$1370951955.941736$61$7$27#DoneRunGo$1370951955.941750$61$7
NetworkRun,Begin$1370951957.844191#DoneSchedule$1370951957.844564#StartRunGo$1370951957.871276$61$6#StartNetToCtrl$1370951957.871325$61$6$28#DoneNetToCtrl$1370951957.872178$61$6$28#DoneRunGo$1370951957.872206$61$6#StartRunGo$1370951957.943150$61$7#StartNetToCtrl$1370951957.943199$61$7$28#DoneNetToCtrl$1370951957.944255$61$7$28#DoneRunGo$1370951957.944276$61$7
NetworkRun,Begin$1370951959.844311#DoneSchedule$1370951959.844697#StartRunGo$1370951959.874518$61$6#StartNetToCtrl$1370951959.874570$61$6$29#DoneNetToCtrl$1370951959.877340$61$6$29#DoneRunGo$1370951959.877376$61$6#StartRunGo$1370951959.950140$61$7#StartNetToCtrl$1370951959.950191$61$7$29#DoneNetToCtrl$1370951959.951134$61$7$29#DoneRunGo$1370951959.951151$61$7
NetworkRun,Begin$1370951961.844292#DoneSchedule$1370951961.844634#StartRunGo$1370951961.857574$61$6#StartNetToCtrl$1370951961.857618$61$6$30#DoneNetToCtrl$1370951961.858487$61$6$30#DoneRunGo$1370951961.858506$61$6#StartRunGo$1370951961.956106$61$7#StartNetToCtrl$1370951961.956161$61$7$30#DoneNetToCtrl$1370951961.957666$61$7$30#DoneRunGo$1370951961.957692$61$7
NetworkRun,Begin$1370951963.844452#DoneSchedule$1370951963.845405#StartRunGo$1370951963.874329$61$6#StartNetToCtrl$1370951963.874374$61$6$31#DoneNetToCtrl$1370951963.875267$61$6$31#DoneRunGo$1370951963.875287$61$6#StartRunGo$1370951963.945347$61$7#StartNetToCtrl$1370951963.945402$61$7$31#DoneNetToCtrl$1370951963.946411$61$7$31#DoneRunGo$1370951963.946436$61$7
NetworkRun,Begin$1370951965.844842#DoneSchedule$1370951965.845892#StartRunGo$1370951965.870820$61$6#StartNetToCtrl$1370951965.870884$61$6$32#DoneNetToCtrl$1370951965.871750$61$6$32#DoneRunGo$1370951965.871769$61$6#StartRunGo$1370951965.954006$61$7#StartNetToCtrl$1370951965.954059$61$7$32#DoneNetToCtrl$1370951965.955251$61$7$32#DoneRunGo$1370951965.955280$61$7
NetworkRun,Begin$1370951967.844962#DoneSchedule$1370951967.845333#StartRunGo$1370951967.864480$61$6#StartNetToCtrl$1370951967.864523$61$6$33#DoneNetToCtrl$1370951967.867130$61$6$33#DoneRunGo$1370951967.867155$61$6#StartRunGo$1370951967.950538$61$7#StartNetToCtrl$1370951967.950593$61$7$33#DoneNetToCtrl$1370951967.951503$61$7$33#DoneRunGo$1370951967.951522$61$7
NetworkRun,Begin$1370951969.844308#DoneSchedule$1370951969.844776#StartRunGo$1370951969.858587$61$6#StartNetToCtrl$1370951969.858927$61$6$34#DoneNetToCtrl$1370951969.860390$61$6$34#DoneRunGo$1370951969.860413$61$6#StartRunGo$1370951969.948302$61$7#StartNetToCtrl$1370951969.948355$61$7$34#DoneNetToCtrl$1370951969.949198$61$7$34#DoneRunGo$1370951969.949219$61$7
NetworkRun,Begin$1370951971.844468#DoneSchedule$1370951971.844778#StartRunGo$1370951971.856436$61$6#StartNetToCtrl$1370951971.856478$61$6$35#DoneNetToCtrl$1370951971.857370$61$6$35#DoneRunGo$1370951971.857391$61$6#StartRunGo$1370951971.935538$61$7#StartNetToCtrl$1370951971.935590$61$7$35#DoneNetToCtrl$1370951971.936510$61$7$35#DoneRunGo$1370951971.936525$61$7
NetworkRun,Begin$1370951973.845046#DoneSchedule$1370951973.845386#StartRunGo$1370951973.858957$61$6#StartNetToCtrl$1370951973.858997$61$6$36#DoneNetToCtrl$1370951973.859796$61$6$36#DoneRunGo$1370951973.859810$61$6#StartRunGo$1370951973.977764$61$7#StartNetToCtrl$1370951973.977817$61$7$36#DoneNetToCtrl$1370951973.978661$61$7$36#DoneRunGo$1370951973.978682$61$7
NetworkRun,Begin$1370951975.844274#DoneSchedule$1370951975.845514#StartRunGo$1370951975.870724$61$6#StartNetToCtrl$1370951975.870768$61$6$37#DoneNetToCtrl$1370951975.870965$61$6$37#DoneRunGo$1370951975.870979$61$6#StartRunGo$1370951975.941025$61$7#StartNetToCtrl$1370951975.941085$61$7$37#DoneNetToCtrl$1370951975.945969$61$7$37#DoneRunGo$1370951975.945993$61$7
NetworkRun,Begin$1370951977.845425#DoneSchedule$1370951977.845817#StartRunGo$1370951977.865369$61$6#StartNetToCtrl$1370951977.865425$61$6$38#DoneNetToCtrl$1370951977.866413$61$6$38#DoneRunGo$1370951977.866437$61$6#StartRunGo$1370951977.953589$61$7#StartNetToCtrl$1370951977.953634$61$7$38#DoneNetToCtrl$1370951977.954519$61$7$38#DoneRunGo$1370951977.954539$61$7
NetworkRun,Begin$1370951979.844315#DoneSchedule$1370951979.844644#StartRunGo$1370951979.877273$61$6#StartNetToCtrl$1370951979.877323$61$6$39#DoneNetToCtrl$1370951979.883106$61$6$39#DoneRunGo$1370951979.883143$61$6#StartRunGo$1370951979.946282$61$7#StartNetToCtrl$1370951979.946326$61$7$39#DoneNetToCtrl$1370951979.946825$61$7$39#DoneRunGo$1370951979.946841$61$7
NetworkRun,Begin$1370951981.844510#DoneSchedule$1370951981.845466#StartRunGo$1370951981.871685$61$6#StartNetToCtrl$1370951981.871733$61$6$40#DoneNetToCtrl$1370951981.872644$61$6$40#DoneRunGo$1370951981.872665$61$6#StartRunGo$1370951981.928051$61$7#StartNetToCtrl$1370951981.928106$61$7$40#DoneNetToCtrl$1370951981.929916$61$7$40#DoneRunGo$1370951981.929961$61$7
NetworkRun,Begin$1370951983.844843#DoneSchedule$1370951983.851033#StartRunGo$1370951983.880853$61$6#StartNetToCtrl$1370951983.880900$61$6$41#DoneNetToCtrl$1370951983.881151$61$6$41#DoneRunGo$1370951983.881166$61$6#StartRunGo$1370951983.949235$61$7#StartNetToCtrl$1370951983.949281$61$7$41#DoneNetToCtrl$1370951983.949610$61$7$41#DoneRunGo$1370951983.949624$61$7
NetworkRun,Begin$1370951985.850407#DoneSchedule$1370951985.850742#StartRunGo$1370951985.861638$61$6#StartNetToCtrl$1370951985.861679$61$6$42#DoneNetToCtrl$1370951985.862960$61$6$42#DoneRunGo$1370951985.862985$61$6#StartRunGo$1370951985.924079$61$7#StartNetToCtrl$1370951985.924124$61$7$42#DoneNetToCtrl$1370951985.924987$61$7$42#DoneRunGo$1370951985.925007$61$7
NetworkRun,Begin$1370951987.844262#DoneSchedule$1370951987.847479#StartRunGo$1370951987.859677$61$6#StartNetToCtrl$1370951987.859735$61$6$43#DoneNetToCtrl$1370951987.861860$61$6$43#DoneRunGo$1370951987.861885$61$6#StartRunGo$1370951987.936387$61$7#StartNetToCtrl$1370951987.936444$61$7$43#DoneNetToCtrl$1370951987.937738$61$7$43#DoneRunGo$1370951987.937759$61$7
NetworkRun,Begin$1370951989.847132#DoneSchedule$1370951989.849370#StartRunGo$1370951989.865308$61$6#StartNetToCtrl$1370951989.865356$61$6$44#DoneNetToCtrl$1370951989.870134$61$6$44#DoneRunGo$1370951989.870167$61$6#StartRunGo$1370951989.933002$61$7#StartNetToCtrl$1370951989.933058$61$7$44#DoneNetToCtrl$1370951989.934058$61$7$44#DoneRunGo$1370951989.934079$61$7
NetworkRun,Begin$1370951991.846455#DoneSchedule$1370951991.846856#StartRunGo$1370951991.884374$61$6#StartNetToCtrl$1370951991.884428$61$6$45#DoneNetToCtrl$1370951991.885318$61$6$45#DoneRunGo$1370951991.885339$61$6#StartRunGo$1370951991.947644$61$7#StartNetToCtrl$1370951991.947705$61$7$45#DoneNetToCtrl$1370951991.949191$61$7$45#DoneRunGo$1370951991.949224$61$7
NetworkRun,Begin$1370951993.844361#DoneSchedule$1370951993.844642#StartRunGo$1370951993.858089$61$6#StartNetToCtrl$1370951993.858128$61$6$46#DoneNetToCtrl$1370951993.859274$61$6$46#DoneRunGo$1370951993.859307$61$6#StartRunGo$1370951993.922025$61$7#StartNetToCtrl$1370951993.922070$61$7$46#DoneNetToCtrl$1370951993.922939$61$7$46#DoneRunGo$1370951993.922957$61$7
NetworkRun,Begin$1370951995.844248#DoneSchedule$1370951995.853180#StartRunGo$1370951995.888802$61$6#StartNetToCtrl$1370951995.888858$61$6$47#DoneNetToCtrl$1370951995.891119$61$6$47#DoneRunGo$1370951995.891144$61$6#StartRunGo$1370951995.962310$61$7#StartNetToCtrl$1370951995.962351$61$7$47#DoneNetToCtrl$1370951995.963165$61$7$47#DoneRunGo$1370951995.963182$61$7
NetworkRun,Begin$1370951997.852638#DoneSchedule$1370951997.866757#StartRunGo$1370951997.897751$61$6#StartNetToCtrl$1370951997.897808$61$6$48#DoneNetToCtrl$1370951997.898771$61$6$48#DoneRunGo$1370951997.898794$61$6#StartRunGo$1370951997.994800$61$7#StartNetToCtrl$1370951997.994858$61$7$48#DoneNetToCtrl$1370951997.996185$61$7$48#DoneRunGo$1370951997.996210$61$7
NetworkRun,Begin$1370951999.861356#DoneSchedule$1370951999.863171#StartRunGo$1370951999.877367$61$6#StartNetToCtrl$1370951999.877411$61$6$49#DoneNetToCtrl$1370951999.878281$61$6$49#DoneRunGo$1370951999.878304$61$6#StartRunGo$1370951999.949222$61$7#StartNetToCtrl$1370951999.949723$61$7$49#DoneNetToCtrl$1370951999.950661$61$7$49#DoneRunGo$1370951999.950680$61$7
NetworkRun,Begin$1370952001.845721#DoneSchedule$1370952001.847277#StartRunGo$1370952001.863032$61$6#StartNetToCtrl$1370952001.863088$61$6$50#DoneNetToCtrl$1370952001.864176$61$6$50#DoneRunGo$1370952001.864204$61$6#StartRunGo$1370952001.923058$61$7#StartNetToCtrl$1370952001.923099$61$7$50#DoneNetToCtrl$1370952001.923990$61$7$50#DoneRunGo$1370952001.924014$61$7
NetworkRun,Begin$1370952003.844253#DoneSchedule$1370952003.844555#StartRunGo$1370952003.855882$61$6#StartNetToCtrl$1370952003.855926$61$6$51#DoneNetToCtrl$1370952003.856122$61$6$51#DoneRunGo$1370952003.856135$61$6#StartRunGo$1370952003.916133$61$7#StartNetToCtrl$1370952003.916182$61$7$51#DoneNetToCtrl$1370952003.917105$61$7$51#DoneRunGo$1370952003.917128$61$7
NetworkRun,Begin$1370952005.844235#DoneSchedule$1370952005.853318#StartRunGo$1370952005.880217$61$6#StartNetToCtrl$1370952005.880256$61$6$52#DoneNetToCtrl$1370952005.883747$61$6$52#DoneRunGo$1370952005.885016$61$6#StartRunGo$1370952005.936836$61$7#StartNetToCtrl$1370952005.936875$61$7$52#DoneNetToCtrl$1370952005.937218$61$7$52#DoneRunGo$1370952005.937233$61$7
NetworkRun,Begin$1370952007.853282#DoneSchedule$1370952007.862414#StartRunGo$1370952007.906011$61$6#StartNetToCtrl$1370952007.906066$61$6$53#DoneNetToCtrl$1370952007.908774$61$6$53#DoneRunGo$1370952007.908801$61$6#StartRunGo$1370952007.981426$61$7#StartNetToCtrl$1370952007.981482$61$7$53#DoneNetToCtrl$1370952007.982421$61$7$53#DoneRunGo$1370952007.982442$61$7
NetworkRun,Begin$1370952009.854379#DoneSchedule$1370952009.864158#StartRunGo$1370952009.900665$61$6#StartNetToCtrl$1370952009.900710$61$6$54#DoneNetToCtrl$1370952009.902351$61$6$54#DoneRunGo$1370952009.902380$61$6#StartRunGo$1370952009.974281$61$7#StartNetToCtrl$1370952009.974341$61$7$54#DoneNetToCtrl$1370952009.975561$61$7$54#DoneRunGo$1370952009.975582$61$7
NetworkRun,Begin$1370952011.853982#DoneSchedule$1370952011.859422#StartRunGo$1370952011.883788$61$6#StartNetToCtrl$1370952011.883843$61$6$55#DoneNetToCtrl$1370952011.897127$61$6$55#DoneRunGo$1370952011.897389$61$6#StartRunGo$1370952011.958644$61$7#StartNetToCtrl$1370952011.958695$61$7$55#DoneNetToCtrl$1370952011.959611$61$7$55#DoneRunGo$1370952011.959631$61$7
NetworkRun,Begin$1370952013.850441#DoneSchedule$1370952013.852142#StartRunGo$1370952013.872154$61$6#StartNetToCtrl$1370952013.872196$61$6$56#DoneNetToCtrl$1370952013.873691$61$6$56#DoneRunGo$1370952013.873711$61$6#StartRunGo$1370952013.946865$61$7#StartNetToCtrl$1370952013.946932$61$7$56#DoneNetToCtrl$1370952013.947767$61$7$56#DoneRunGo$1370952013.947797$61$7
NetworkRun,Begin$1370952015.845890#DoneSchedule$1370952015.855100#StartRunGo$1370952015.882454$61$6#StartNetToCtrl$1370952015.882503$61$6$57#DoneNetToCtrl$1370952015.883541$61$6$57#DoneRunGo$1370952015.883560$61$6#StartRunGo$1370952015.969844$61$7#StartNetToCtrl$1370952015.969899$61$7$57#DoneNetToCtrl$1370952015.971005$61$7$57#DoneRunGo$1370952015.971037$61$7
NetworkRun,Begin$1370952017.855059#DoneSchedule$1370952017.855393#StartRunGo$1370952017.877315$61$6#StartNetToCtrl$1370952017.877355$61$6$58#DoneNetToCtrl$1370952017.878248$61$6$58#DoneRunGo$1370952017.878272$61$6#StartRunGo$1370952017.943782$61$7#StartNetToCtrl$1370952017.943826$61$7$58#DoneNetToCtrl$1370952017.944740$61$7$58#DoneRunGo$1370952017.944763$61$7
NetworkRun,Begin$1370952019.844250#DoneSchedule$1370952019.844642#StartRunGo$1370952019.854549$61$6#StartNetToCtrl$1370952019.854586$61$6$59#DoneNetToCtrl$1370952019.857044$61$6$59#DoneRunGo$1370952019.859111$61$6#StartRunGo$1370952019.911687$61$7#StartNetToCtrl$1370952019.911730$61$7$59#DoneNetToCtrl$1370952019.912999$61$7$59#DoneRunGo$1370952019.913025$61$7
NetworkRun,Begin$1370952021.844344#DoneSchedule$1370952021.847067#StartRunGo$1370952021.899850$61$6#StartNetToCtrl$1370952021.899899$61$6$60#DoneNetToCtrl$1370952021.905466$61$6$60#DoneRunGo$1370952021.905502$61$6#StartRunGo$1370952021.950292$61$7#StartNetToCtrl$1370952021.950337$61$7$60#DoneNetToCtrl$1370952021.953381$61$7$60#DoneRunGo$1370952021.953408$61$7
NetworkRun,Begin$1370952023.856487#DoneSchedule$1370952023.856739#StartRunGo$1370952023.866773$61$6#StartNetToCtrl$1370952023.866809$61$6$61#DoneNetToCtrl$1370952023.867024$61$6$61#DoneRunGo$1370952023.867038$61$6#StartRunGo$1370952023.938053$61$7#StartNetToCtrl$1370952023.938098$61$7$61#DoneNetToCtrl$1370952023.939002$61$7$61#DoneRunGo$1370952023.939025$61$7
NetworkRun,Begin$1370952025.844255#DoneSchedule$1370952025.844815#StartRunGo$1370952025.870636$61$6#StartNetToCtrl$1370952025.870695$61$6$62#DoneNetToCtrl$1370952025.873730$61$6$62#DoneRunGo$1370952025.873768$61$6#StartRunGo$1370952025.964253$61$7#StartNetToCtrl$1370952025.964311$61$7$62#DoneNetToCtrl$1370952025.966232$61$7$62#DoneRunGo$1370952025.966260$61$7
NetworkRun,Begin$1370952027.844403#DoneSchedule$1370952027.847370#StartRunGo$1370952027.864220$61$6#StartNetToCtrl$1370952027.864275$61$6$63#DoneNetToCtrl$1370952027.865260$61$6$63#DoneRunGo$1370952027.865278$61$6#StartRunGo$1370952027.933816$61$7#StartNetToCtrl$1370952027.933874$61$7$63#DoneNetToCtrl$1370952027.938783$61$7$63#DoneRunGo$1370952027.938809$61$7
NetworkRun,Begin$1370952029.846815#DoneSchedule$1370952029.850331#StartRunGo$1370952029.866665$61$6#StartNetToCtrl$1370952029.866716$61$6$64#DoneNetToCtrl$1370952029.871532$61$6$64#DoneRunGo$1370952029.871560$61$6#StartRunGo$1370952030.034514$61$7#StartNetToCtrl$1370952030.034557$61$7$64#DoneNetToCtrl$1370952030.036069$61$7$64#DoneRunGo$1370952030.036104$61$7
NetworkRun,Begin$1370952031.847718#DoneSchedule$1370952031.852484#StartRunGo$1370952031.867587$61$6#StartNetToCtrl$1370952031.870651$61$6$65#DoneNetToCtrl$1370952031.871764$61$6$65#DoneRunGo$1370952031.871785$61$6#StartRunGo$1370952031.936821$61$7#StartNetToCtrl$1370952031.936873$61$7$65#DoneNetToCtrl$1370952031.938031$61$7$65#DoneRunGo$1370952031.938053$61$7
NetworkRun,Begin$1370952033.849182#DoneSchedule$1370952033.849984#StartRunGo$1370952033.869370$61$6#StartNetToCtrl$1370952033.871536$61$6$66#DoneNetToCtrl$1370952033.878210$61$6$66#DoneRunGo$1370952033.878234$61$6#StartRunGo$1370952033.929032$61$7#StartNetToCtrl$1370952033.929074$61$7$66#DoneNetToCtrl$1370952033.929963$61$7$66#DoneRunGo$1370952033.929985$61$7
NetworkRun,Begin$1370952035.844725#DoneSchedule$1370952035.849338#StartRunGo$1370952035.879931$61$6#StartNetToCtrl$1370952035.879981$61$6$67#DoneNetToCtrl$1370952035.881222$61$6$67#DoneRunGo$1370952035.881245$61$6#StartRunGo$1370952035.950591$61$7#StartNetToCtrl$1370952035.950650$61$7$67#DoneNetToCtrl$1370952035.950926$61$7$67#DoneRunGo$1370952035.950940$61$7
NetworkRun,Begin$1370952037.848792#DoneSchedule$1370952037.875395#StartRunGo$1370952037.925228$61$6#StartNetToCtrl$1370952037.925269$61$6$68#DoneNetToCtrl$1370952037.928418$61$6$68#DoneRunGo$1370952037.928444$61$6#StartRunGo$1370952038.140372$61$7#StartNetToCtrl$1370952038.140422$61$7$68#DoneNetToCtrl$1370952038.141339$61$7$68#DoneRunGo$1370952038.141372$61$7
NetworkRun,Begin$1370952039.870420#DoneSchedule$1370952039.878430#StartRunGo$1370952039.910906$61$6#StartNetToCtrl$1370952039.910964$61$6$69#DoneNetToCtrl$1370952039.913750$61$6$69#DoneRunGo$1370952039.913774$61$6#StartRunGo$1370952040.114784$61$7#StartNetToCtrl$1370952040.114831$61$7$69#DoneNetToCtrl$1370952040.115770$61$7$69#DoneRunGo$1370952040.115790$61$7
NetworkRun,Begin$1370952041.853890#DoneSchedule$1370952041.868521#StartRunGo$1370952041.956551$61$6#StartNetToCtrl$1370952041.956595$61$6$70#DoneNetToCtrl$1370952041.957452$61$6$70#DoneRunGo$1370952041.957471$61$6#StartRunGo$1370952042.025251$61$7#StartNetToCtrl$1370952042.025322$61$7$70#DoneNetToCtrl$1370952042.027500$61$7$70#DoneRunGo$1370952042.027525$61$7
NetworkRun,Begin$1370952043.858563#DoneSchedule$1370952043.873554#StartRunGo$1370952043.910225$61$6#StartNetToCtrl$1370952043.910272$61$6$71#DoneNetToCtrl$1370952043.914424$61$6$71#DoneRunGo$1370952043.914449$61$6#StartRunGo$1370952044.060154$61$7#StartNetToCtrl$1370952044.060206$61$7$71#DoneNetToCtrl$1370952044.061201$61$7$71#DoneRunGo$1370952044.061222$61$7
NetworkRun,Begin$1370952045.859877#DoneSchedule$1370952045.864409#StartRunGo$1370952045.904625$61$6#StartNetToCtrl$1370952045.904678$61$6$72#DoneNetToCtrl$1370952045.905187$61$6$72#DoneRunGo$1370952045.905209$61$6#StartRunGo$1370952045.936962$61$7#StartNetToCtrl$1370952045.937009$61$7$72#DoneNetToCtrl$1370952045.937916$61$7$72#DoneRunGo$1370952045.937934$61$7
NetworkRun,Begin$1370952047.848109#DoneSchedule$1370952047.852136#StartRunGo$1370952047.887899$61$6#StartNetToCtrl$1370952047.888419$61$6$73#DoneNetToCtrl$1370952047.893709$61$6$73#DoneRunGo$1370952047.893733$61$6#StartRunGo$1370952047.957254$61$7#StartNetToCtrl$1370952047.957309$61$7$73#DoneNetToCtrl$1370952047.959217$61$7$73#DoneRunGo$1370952047.959242$61$7
